t,x,y,z,roll,pitch,yaw
276.50000,110.64000,-0.09271,0.17630,0.04676,0.09259,-0.00000
276.60000,110.68000,-0.09534,0.18278,0.02855,0.09643,0.00000
276.70000,110.72000,-0.09746,0.18942,0.01088,0.10133,0.00000
276.80000,110.76000,-0.09903,0.19623,-0.00610,0.10721,-0.00000
276.90000,110.80000,-0.10003,0.20320,-0.02224,0.11389,0.00000
277.00000,110.84000,-0.10044,0.21033,-0.03742,0.12112,-0.00000
277.10000,110.88000,-0.10022,0.21761,-0.05152,0.12854,0.00000
277.20000,110.92000,-0.09936,0.22504,-0.06442,0.13573,0.00000
277.30000,110.96000,-0.09783,0.23261,-0.07600,0.14225,0.00000
277.40000,111.00000,-0.09561,0.24031,-0.08614,0.14762,-0.00000
277.50000,111.04000,-0.09268,0.24812,-0.09475,0.15142,-0.00000
277.60000,111.08000,-0.08901,0.25605,-0.10170,0.15325,0.00000
277.70000,111.12000,-0.08460,0.26407,-0.10693,0.15280,0.00000
277.80000,111.16000,-0.07942,0.27218,-0.11035,0.14986,0.00000
277.90000,111.20000,-0.07347,0.28037,-0.11193,0.14434,0.00000
278.00000,111.24000,-0.06675,0.28862,-0.11163,0.13631,0.00000
278.10000,111.28000,-0.05926,0.29691,-0.10949,0.12592,-0.00000
278.20000,111.32000,-0.05100,0.30524,-0.10554,0.11350,0.00000
278.30000,111.36000,-0.04198,0.31359,-0.09988,0.09945,0.00000
278.40000,111.40000,-0.03222,0.32194,-0.09264,0.08431,0.00000
278.50000,111.44000,-0.02176,0.33026,-0.08399,0.06863,0.00000
278.60000,111.48000,-0.01061,0.33853,-0.07413,0.05301,-0.00000
278.70000,111.52000,0.00116,0.34671,-0.06329,0.03806,0.00000
278.80000,111.56000,0.01352,0.35476,-0.05171,0.02432,-0.00000
278.90000,111.60000,0.02641,0.36266,-0.03967,0.01226,0.00000
279.00000,111.64000,0.03975,0.37034,-0.02744,0.00227,0.00000
279.10000,111.68000,0.05349,0.37776,-0.01528,-0.00542,0.00000
279.20000,111.72000,0.06753,0.38487,-0.00345,-0.01068,0.00000
279.30000,111.76000,0.08181,0.39161,0.00782,-0.01355,0.00000
279.40000,111.80000,0.09621,0.39792,0.01832,-0.01419,-0.00000
279.50000,111.84000,0.11065,0.40376,0.02787,-0.01287,0.00000
279.60000,111.88000,0.12503,0.40906,0.03633,-0.00999,-0.00000
279.70000,111.92000,0.13925,0.41379,0.04362,-0.00598,0.00000
279.80000,111.96000,0.15320,0.41789,0.04964,-0.00133,-0.00000
279.90000,112.00000,0.16678,0.42133,0.05439,0.00347,-0.00000
280.00000,112.04000,0.17988,0.42408,0.05787,0.00796,0.00000
280.10000,112.08000,0.19240,0.42614,0.06011,0.01174,-0.00000
280.20000,112.12000,0.20424,0.42748,0.06117,0.01450,0.00000
280.30000,112.16000,0.21530,0.42814,0.06113,0.01602,0.00000
280.40000,112.20000,0.22549,0.42811,0.06009,0.01620,0.00000
280.50000,112.24000,0.23472,0.42744,0.05814,0.01505,0.00000
280.60000,112.28000,0.24291,0.42618,0.05540,0.01269,0.00000
280.70000,112.32000,0.24999,0.42438,0.05197,0.00932,0.00000
280.80000,112.36000,0.25590,0.42212,0.04796,0.00522,0.00000
280.90000,112.40000,0.26057,0.41948,0.04346,0.00069,-0.00000
281.00000,112.44000,0.26396,0.41654,0.03856,-0.00393,0.00000
281.10000,112.48000,0.26603,0.41341,0.03335,-0.00834,-0.00000
281.20000,112.52000,0.26675,0.41018,0.02789,-0.01225,0.00000
281.30000,112.56000,0.26611,0.40697,0.02224,-0.01547,0.00000
281.40000,112.60000,0.26409,0.40386,0.01644,-0.01784,-0.00000
281.50000,112.64000,0.26071,0.40096,0.01053,-0.01933,0.00000
281.60000,112.68000,0.25597,0.39837,0.00452,-0.01997,0.00000
281.70000,112.72000,0.24989,0.39617,-0.00157,-0.01988,0.00000
281.80000,112.76000,0.24251,0.39444,-0.00774,-0.01924,0.00000
281.90000,112.80000,0.23386,0.39324,-0.01401,-0.01827,0.00000
282.00000,112.84000,0.22398,0.39263,-0.02038,-0.01724,0.00000
282.10000,112.88000,0.21293,0.39264,-0.02687,-0.01639,0.00000
282.20000,112.92000,0.20077,0.39329,-0.03351,-0.01594,0.00000
282.30000,112.96000,0.18757,0.39458,-0.04030,-0.01605,0.00000
282.40000,113.00000,0.17339,0.39650,-0.04727,-0.01684,0.00000
282.50000,113.04000,0.15831,0.39901,-0.05440,-0.01831,0.00000
282.60000,113.08000,0.14240,0.40208,-0.06170,-0.02039,0.00000
282.70000,113.12000,0.12576,0.40562,-0.06912,-0.02294,0.00000
282.80000,113.16000,0.10845,0.40958,-0.07663,-0.02573,0.00000
282.90000,113.20000,0.09058,0.41386,-0.08416,-0.02846,0.00000
283.00000,113.24000,0.07222,0.41836,-0.09161,-0.03082,0.00000
283.10000,113.28000,0.05347,0.42297,-0.09887,-0.03246,-0.00000
283.20000,113.32000,0.03441,0.42759,-0.10582,-0.03309,0.00000
283.30000,113.36000,0.01513,0.43210,-0.11231,-0.03242,0.00000
283.40000,113.40000,-0.00426,0.43639,-0.11819,-0.03026,0.00000
283.50000,113.44000,-0.02370,0.44034,-0.12331,-0.02651,-0.00000
283.60000,113.48000,-0.04309,0.44385,-0.12752,-0.02117,0.00000
283.70000,113.52000,-0.06233,0.44681,-0.13068,-0.01437,-0.00000
283.80000,113.56000,-0.08135,0.44913,-0.13267,-0.00633,-0.00000
283.90000,113.60000,-0.10007,0.45073,-0.13341,0.00259,0.00000
284.00000,113.64000,-0.11840,0.45154,-0.13285,0.01196,0.00000
284.10000,113.68000,-0.13627,0.45148,-0.13097,0.02128,0.00000
284.20000,113.72000,-0.15360,0.45050,-0.12780,0.03001,0.00000
284.30000,113.76000,-0.17033,0.44858,-0.12341,0.03758,0.00000
284.40000,113.80000,-0.18638,0.44567,-0.11789,0.04346,0.00000
284.50000,113.84000,-0.20171,0.44177,-0.11140,0.04717,0.00000
284.60000,113.88000,-0.21625,0.43686,-0.10408,0.04831,0.00000
284.70000,113.92000,-0.22996,0.43096,-0.09613,0.04659,-0.00000
284.80000,113.96000,-0.24278,0.42408,-0.08773,0.04183,0.00000
284.90000,114.00000,-0.25468,0.41624,-0.07907,0.03398,0.00000
285.00000,114.04000,-0.26562,0.40748,-0.07031,0.02313,0.00000
285.10000,114.08000,-0.27558,0.39784,-0.06159,0.00950,0.00000
285.20000,114.12000,-0.28453,0.38738,-0.05304,-0.00657,0.00000
285.30000,114.16000,-0.29244,0.37614,-0.04471,-0.02467,0.00000
285.40000,114.20000,-0.29931,0.36420,-0.03665,-0.04428,0.00000
285.50000,114.24000,-0.30511,0.35162,-0.02885,-0.06484,0.00000
285.60000,114.28000,-0.30985,0.33849,-0.02125,-0.08577,-0.00000
285.70000,114.32000,-0.31351,0.32487,-0.01378,-0.10650,-0.00000
285.80000,114.36000,-0.31610,0.31087,-0.00634,-0.12646,-0.00000
285.90000,114.40000,-0.31761,0.29656,0.00119,-0.14516,-0.00000
286.00000,114.44000,-0.31805,0.28204,0.00892,-0.16213,0.00000
286.10000,114.48000,-0.31743,0.26741,0.01696,-0.17702,0.00000
286.20000,114.52000,-0.31574,0.25276,0.02539,-0.18953,0.00000
286.30000,114.56000,-0.31302,0.23819,0.03427,-0.19944,-0.00000
286.40000,114.60000,-0.30925,0.22379,0.04360,-0.20664,0.00000
286.50000,114.64000,-0.30447,0.20967,0.05336,-0.21105,0.00000
286.60000,114.68000,-0.29869,0.19591,0.06347,-0.21270,0.00000
286.70000,114.72000,-0.29193,0.18261,0.07381,-0.21163,0.00000
286.80000,114.76000,-0.28422,0.16986,0.08424,-0.20795,0.00000
286.90000,114.80000,-0.27557,0.15773,0.09455,-0.20180,0.00000
287.00000,114.84000,-0.26603,0.14630,0.10456,-0.19332,0.00000
287.10000,114.88000,-0.25563,0.13565,0.11406,-0.18270,0.00000
287.20000,114.92000,-0.24440,0.12584,0.12285,-0.17012,0.00000
287.30000,114.96000,-0.23239,0.11693,0.13074,-0.15576,0.00000
287.40000,115.00000,-0.21965,0.10898,0.13759,-0.13981,0.00000
287.50000,115.04000,-0.20622,0.10203,0.14330,-0.12247,0.00000
287.60000,115.08000,-0.19216,0.09613,0.14779,-0.10393,-0.00000
287.70000,115.12000,-0.17753,0.09131,0.15106,-0.08440,0.00000
287.80000,115.16000,-0.16238,0.08760,0.15314,-0.06410,0.00000
287.90000,115.20000,-0.14679,0.08503,0.15411,-0.04324,0.00000
288.00000,115.24000,-0.13081,0.08360,0.15409,-0.02205,0.00000
288.10000,115.28000,-0.11452,0.08334,0.15322,-0.00077,-0.00000
288.20000,115.32000,-0.09798,0.08423,0.15165,0.02037,0.00000
288.30000,115.36000,-0.08127,0.08628,0.14954,0.04112,0.00000
288.40000,115.40000,-0.06444,0.08947,0.14703,0.06125,0.00000
288.50000,115.44000,-0.04757,0.09379,0.14424,0.08054,0.00000
288.60000,115.48000,-0.03072,0.09919,0.14125,0.09877,0.00000
288.70000,115.52000,-0.01396,0.10565,0.13811,0.11577,0.00000
288.80000,115.56000,0.00266,0.11310,0.13481,0.13136,-0.00000
288.90000,115.60000,0.01908,0.12151,0.13130,0.14542,0.00000
289.00000,115.64000,0.03523,0.13079,0.12749,0.15782,0.00000
289.10000,115.68000,0.05108,0.14087,0.12325,0.16851,0.00000
289.20000,115.72000,0.06658,0.15167,0.11843,0.17744,-0.00000
289.30000,115.76000,0.08167,0.16310,0.11288,0.18457,0.00000
289.40000,115.80000,0.09633,0.17505,0.10642,0.18993,0.00000
289.50000,115.84000,0.11052,0.18744,0.09891,0.19354,0.00000
289.60000,115.88000,0.12420,0.20014,0.09023,0.19542,-0.00000
289.70000,115.92000,0.13734,0.21307,0.08032,0.19564,0.00000
289.80000,115.96000,0.14992,0.22610,0.06913,0.19424,0.00000
289.90000,116.00000,0.16192,0.23914,0.05669,0.19130,-0.00000
290.00000,116.04000,0.17330,0.25208,0.04310,0.18688,0.00000
290.10000,116.08000,0.18406,0.26483,0.02849,0.18105,0.00000
290.20000,116.12000,0.19417,0.27730,0.01304,0.17390,0.00000
290.30000,116.16000,0.20361,0.28942,-0.00300,0.16551,0.00000
290.40000,116.20000,0.21237,0.30109,-0.01937,0.15599,0.00000
290.50000,116.24000,0.22042,0.31227,-0.03579,0.14546,0.00000
290.60000,116.28000,0.22776,0.32289,-0.05198,0.13404,-0.00000
290.70000,116.32000,0.23437,0.33290,-0.06766,0.12190,0.00000
290.80000,116.36000,0.24023,0.34228,-0.08256,0.10920,0.00000
290.90000,116.40000,0.24533,0.35097,-0.09647,0.09614,-0.00000
291.00000,116.44000,0.24966,0.35896,-0.10922,0.08291,0.00000
291.10000,116.48000,0.25321,0.36623,-0.12065,0.06974,0.00000
291.20000,116.52000,0.25596,0.37277,-0.13070,0.05683,-0.00000
291.30000,116.56000,0.25791,0.37857,-0.13933,0.04439,0.00000
291.40000,116.60000,0.25904,0.38362,-0.14654,0.03261,0.00000
291.50000,116.64000,0.25936,0.38792,-0.15240,0.02167,-0.00000
291.60000,116.68000,0.25885,0.39147,-0.15698,0.01169,0.00000
291.70000,116.72000,0.25752,0.39428,-0.16040,0.00278,0.00000
291.80000,116.76000,0.25538,0.39636,-0.16277,-0.00500,-0.00000
291.90000,116.80000,0.25241,0.39772,-0.16421,-0.01164,0.00000
292.00000,116.84000,0.24864,0.39837,-0.16486,-0.01718,0.00000
292.10000,116.88000,0.24408,0.39833,-0.16481,-0.02170,0.00000
292.20000,116.92000,0.23874,0.39763,-0.16415,-0.02530,0.00000
292.30000,116.96000,0.23265,0.39628,-0.16297,-0.02812,0.00000
292.40000,117.00000,0.22583,0.39432,-0.16130,-0.03033,0.00000
292.50000,117.04000,0.21831,0.39179,-0.15918,-0.03209,0.00000
292.60000,117.08000,0.21014,0.38872,-0.15662,-0.03356,0.00000
292.70000,117.12000,0.20135,0.38514,-0.15360,-0.03489,0.00000
292.80000,117.16000,0.19199,0.38112,-0.15010,-0.03621,-0.00000
292.90000,117.20000,0.18212,0.37670,-0.14610,-0.03762,0.00000
293.00000,117.24000,0.17179,0.37193,-0.14157,-0.03919,0.00000
293.10000,117.28000,0.16106,0.36686,-0.13646,-0.04092,-0.00000
293.20000,117.32000,0.15001,0.36154,-0.13075,-0.04283,0.00000
293.30000,117.36000,0.13869,0.35603,-0.12440,-0.04486,-0.00000
293.40000,117.40000,0.12719,0.35038,-0.11740,-0.04695,0.00000
293.50000,117.44000,0.11557,0.34464,-0.10971,-0.04901,0.00000
293.60000,117.48000,0.10390,0.33886,-0.10132,-0.05094,0.00000
293.70000,117.52000,0.09227,0.33309,-0.09221,-0.05264,0.00000
293.80000,117.56000,0.08073,0.32736,-0.08237,-0.05401,0.00000
293.90000,117.60000,0.06937,0.32171,-0.07178,-0.05498,0.00000
294.00000,117.64000,0.05823,0.31618,-0.06044,-0.05547,0.00000
294.10000,117.68000,0.04739,0.31080,-0.04833,-0.05544,-0.00000
294.20000,117.72000,0.03688,0.30561,-0.03547,-0.05486,0.00000
294.30000,117.76000,0.02677,0.30062,-0.02184,-0.05374,0.00000
294.40000,117.80000,0.01709,0.29586,-0.00748,-0.05209,0.00000
294.50000,117.84000,0.00787,0.29135,0.00758,-0.04993,0.00000
294.60000,117.88000,-0.00086,0.28712,0.02328,-0.04730,0.00000
294.70000,117.92000,-0.00909,0.28318,0.03952,-0.04423,-0.00000
294.80000,117.96000,-0.01681,0.27955,0.05620,-0.04075,0.00000
294.90000,118.00000,-0.02402,0.27625,0.07316,-0.03689,0.00000
295.00000,118.04000,-0.03072,0.27329,0.09021,-0.03266,0.00000
295.10000,118.08000,-0.03692,0.27068,0.10714,-0.02805,0.00000
295.20000,118.12000,-0.04265,0.26845,0.12370,-0.02308,-0.00000
295.30000,118.16000,-0.04793,0.26658,0.13963,-0.01774,-0.00000
295.40000,118.20000,-0.05278,0.26511,0.15465,-0.01202,0.00000
295.50000,118.24000,-0.05723,0.26402,0.16847,-0.00595,0.00000
295.60000,118.28000,-0.06132,0.26332,0.18081,0.00046,0.00000
295.70000,118.32000,-0.06509,0.26301,0.19142,0.00714,0.00000
295.80000,118.36000,-0.06856,0.26307,0.20007,0.01401,0.00000
295.90000,118.40000,-0.07179,0.26350,0.20657,0.02093,0.00000
296.00000,118.44000,-0.07479,0.26429,0.21079,0.02775,0.00000
296.10000,118.48000,-0.07763,0.26541,0.21264,0.03426,0.00000
296.20000,118.52000,-0.08032,0.26684,0.21211,0.04025,0.00000
296.30000,118.56000,-0.08291,0.26856,0.20924,0.04546,0.00000
296.40000,118.60000,-0.08544,0.27053,0.20414,0.04964,0.00000
296.50000,118.64000,-0.08793,0.27274,0.19698,0.05254,0.00000
296.60000,118.68000,-0.09042,0.27514,0.18795,0.05393,0.00000
296.70000,118.72000,-0.09294,0.27771,0.17733,0.05363,-0.00000
296.80000,118.76000,-0.09551,0.28041,0.16537,0.05149,0.00000
296.90000,118.80000,-0.09817,0.28322,0.15239,0.04746,0.00000
297.00000,118.84000,-0.10092,0.28609,0.13866,0.04153,0.00000
297.10000,118.88000,-0.10379,0.28901,0.12447,0.03380,0.00000
297.20000,118.92000,-0.10679,0.29193,0.11009,0.02443,-0.00000
297.30000,118.96000,-0.10993,0.29485,0.09574,0.01368,0.00000
297.40000,119.00000,-0.11320,0.29772,0.08161,0.00186,0.00000
297.50000,119.04000,-0.11660,0.30053,0.06785,-0.01066,0.00000
297.60000,119.08000,-0.12014,0.30325,0.05456,-0.02344,0.00000
297.70000,119.12000,-0.12378,0.30586,0.04180,-0.03607,0.00000
297.80000,119.16000,-0.12750,0.30835,0.02960,-0.04811,0.00000
297.90000,119.20000,-0.13129,0.31070,0.01793,-0.05915,0.00000
298.00000,119.24000,-0.13510,0.31288,0.00677,-0.06883,0.00000
298.10000,119.28000,-0.13889,0.31489,-0.00395,-0.07684,-0.00000
298.20000,119.32000,-0.14262,0.31671,-0.01428,-0.08296,-0.00000
298.30000,119.36000,-0.14625,0.31834,-0.02429,-0.08703,0.00000
298.40000,119.40000,-0.14971,0.31975,-0.03404,-0.08901,0.00000
298.50000,119.44000,-0.15296,0.32095,-0.04357,-0.08891,0.00000
298.60000,119.48000,-0.15593,0.32192,-0.05291,-0.08684,0.00000
298.70000,119.52000,-0.15858,0.32268,-0.06205,-0.08299,0.00000
298.80000,119.56000,-0.16083,0.32321,-0.07098,-0.07756,-0.00000
298.90000,119.60000,-0.16264,0.32353,-0.07967,-0.07084,-0.00000
299.00000,119.64000,-0.16396,0.32365,-0.08804,-0.06311,0.00000
299.10000,119.68000,-0.16473,0.32357,-0.09604,-0.05465,0.00000
299.20000,119.72000,-0.16491,0.32332,-0.10356,-0.04574,0.00000
299.30000,119.76000,-0.16446,0.32292,-0.11052,-0.03662,0.00000
299.40000,119.80000,-0.16334,0.32238,-0.11683,-0.02752,0.00000
299.50000,119.84000,-0.16154,0.32175,-0.12239,-0.01859,0.00000
299.60000,119.88000,-0.15902,0.32105,-0.12711,-0.00997,0.00000
299.70000,119.92000,-0.15578,0.32032,-0.13093,-0.00175,0.00000
299.80000,119.96000,-0.15181,0.31959,-0.13377,0.00601,0.00000
299.90000,120.00000,-0.14711,0.31890,-0.13560,0.01329,-0.00000
300.00000,120.04000,-0.14169,0.31829,-0.13637,0.02005,0.00000
300.10000,120.08000,-0.13556,0.31779,-0.13607,0.02628,0.00000
300.20000,120.12000,-0.12875,0.31744,-0.13469,0.03196,0.00000
300.30000,120.16000,-0.12129,0.31727,-0.13224,0.03702,0.00000
300.40000,120.20000,-0.11321,0.31732,-0.12877,0.04141,0.00000
300.50000,120.24000,-0.10456,0.31760,-0.12429,0.04502,0.00000
300.60000,120.28000,-0.09538,0.31815,-0.11888,0.04775,0.00000
300.70000,120.32000,-0.08573,0.31898,-0.11260,0.04944,0.00000
300.80000,120.36000,-0.07566,0.32010,-0.10553,0.04994,0.00000
300.90000,120.40000,-0.06524,0.32153,-0.09779,0.04912,-0.00000
301.00000,120.44000,-0.05453,0.32325,-0.08949,0.04684,0.00000
301.10000,120.48000,-0.04359,0.32527,-0.08074,0.04299,0.00000
301.20000,120.52000,-0.03251,0.32758,-0.07171,0.03751,0.00000
301.30000,120.56000,-0.02134,0.33017,-0.06254,0.03041,0.00000
301.40000,120.60000,-0.01015,0.33299,-0.05340,0.02173,0.00000
301.50000,120.64000,0.00097,0.33604,-0.04444,0.01161,0.00000
301.60000,120.68000,0.01196,0.33928,-0.03585,0.00026,0.00000
301.70000,120.72000,0.02276,0.34265,-0.02777,-0.01206,0.00000
301.80000,120.76000,0.03330,0.34614,-0.02036,-0.02502,0.00000
301.90000,120.80000,0.04351,0.34967,-0.01375,-0.03822,0.00000
302.00000,120.84000,0.05333,0.35321,-0.00803,-0.05125,0.00000
302.10000,120.88000,0.06272,0.35670,-0.00330,-0.06369,0.00000
302.20000,120.92000,0.07162,0.36007,0.00042,-0.07511,0.00000
302.30000,120.96000,0.07998,0.36328,0.00313,-0.08510,0.00000
302.40000,121.00000,0.08778,0.36627,0.00485,-0.09332,0.00000
302.50000,121.04000,0.09497,0.36896,0.00566,-0.09945,-0.00000
302.60000,121.08000,0.10154,0.37132,0.00568,-0.10329,0.00000
302.70000,121.12000,0.10745,0.37328,0.00505,-0.10469,-0.00000
302.80000,121.16000,0.11271,0.37479,0.00394,-0.10360,0.00000
302.90000,121.20000,0.11730,0.37580,0.00254,-0.10005,0.00000
303.00000,121.24000,0.12122,0.37627,0.00103,-0.09415,0.00000
303.10000,121.28000,0.12448,0.37616,-0.00037,-0.08610,-0.00000
303.20000,121.32000,0.12708,0.37544,-0.00150,-0.07615,-0.00000
303.30000,121.36000,0.12906,0.37409,-0.00218,-0.06460,-0.00000
303.40000,121.40000,0.13042,0.37209,-0.00228,-0.05176,-0.00000
303.50000,121.44000,0.13120,0.36943,-0.00171,-0.03799,0.00000
303.60000,121.48000,0.13142,0.36612,-0.00040,-0.02362,-0.00000
303.70000,121.52000,0.13112,0.36216,0.00167,-0.00896,-0.00000
303.80000,121.56000,0.13034,0.35758,0.00449,0.00568,0.00000
303.90000,121.60000,0.12912,0.35240,0.00798,0.02005,0.00000
304.00000,121.64000,0.12750,0.34667,0.01207,0.03395,0.00000
304.10000,121.68000,0.12552,0.34042,0.01664,0.04720,-0.00000
304.20000,121.72000,0.12323,0.33371,0.02155,0.05968,0.00000
304.30000,121.76000,0.12066,0.32661,0.02667,0.07132,0.00000
304.40000,121.80000,0.11787,0.31919,0.03185,0.08208,0.00000
304.50000,121.84000,0.11488,0.31150,0.03696,0.09194,0.00000
304.60000,121.88000,0.11174,0.30364,0.04189,0.10091,0.00000
304.70000,121.92000,0.10848,0.29568,0.04655,0.10901,0.00000
304.80000,121.96000,0.10513,0.28770,0.05086,0.11627,-0.00000
304.90000,122.00000,0.10173,0.27978,0.05480,0.12273,-0.00000
305.00000,122.04000,0.09830,0.27200,0.05836,0.12840,0.00000
305.10000,122.08000,0.09486,0.26442,0.06155,0.13331,0.00000
305.20000,122.12000,0.09144,0.25713,0.06441,0.13746,-0.00000
305.30000,122.16000,0.08804,0.25017,0.06700,0.14085,0.00000
305.40000,122.20000,0.08469,0.24361,0.06938,0.14346,0.00000
305.50000,122.24000,0.08140,0.23747,0.07162,0.14527,-0.00000
305.60000,122.28000,0.07817,0.23179,0.07377,0.14624,0.00000
305.70000,122.32000,0.07501,0.22660,0.07588,0.14633,0.00000
305.80000,122.36000,0.07193,0.22189,0.07798,0.14550,0.00000
305.90000,122.40000,0.06893,0.21765,0.08006,0.14371,0.00000
306.00000,122.44000,0.06601,0.21388,0.08212,0.14090,0.00000
306.10000,122.48000,0.06319,0.21052,0.08410,0.13704,0.00000
306.20000,122.52000,0.06045,0.20756,0.08594,0.13208,0.00000
306.30000,122.56000,0.05781,0.20491,0.08754,0.12597,0.00000
306.40000,122.60000,0.05525,0.20254,0.08882,0.11870,0.00000
306.50000,122.64000,0.05279,0.20035,0.08966,0.11022,-0.00000
306.60000,122.68000,0.05041,0.19829,0.08994,0.10052,0.00000
306.70000,122.72000,0.04811,0.19627,0.08958,0.08960,0.00000
306.80000,122.76000,0.04589,0.19421,0.08848,0.07747,0.00000
306.90000,122.80000,0.04374,0.19205,0.08657,0.06415,-0.00000
307.00000,122.84000,0.04164,0.18969,0.08381,0.04971,0.00000
307.10000,122.88000,0.03958,0.18709,0.08017,0.03423,0.00000
307.20000,122.92000,0.03755,0.18419,0.07567,0.01783,0.00000
307.30000,122.96000,0.03553,0.18094,0.07035,0.00066,0.00000
307.40000,123.00000,0.03348,0.17732,0.06427,-0.01708,0.00000
307.50000,123.04000,0.03140,0.17329,0.05750,-0.03515,0.00000
307.60000,123.08000,0.02925,0.16888,0.05016,-0.05329,0.00000
307.70000,123.12000,0.02700,0.16408,0.04234,-0.07119,0.00000
307.80000,123.16000,0.02463,0.15894,0.03416,-0.08853,-0.00000
307.90000,123.20000,0.02211,0.15350,0.02572,-0.10498,0.00000
308.00000,123.24000,0.01941,0.14783,0.01712,-0.12018,0.00000
308.10000,123.28000,0.01651,0.14201,0.00843,-0.13381,0.00000
308.20000,123.32000,0.01340,0.13613,-0.00029,-0.14555,-0.00000
308.30000,123.36000,0.01004,0.13032,-0.00899,-0.15514,0.00000
308.40000,123.40000,0.00643,0.12467,-0.01767,-0.16235,0.00000
308.50000,123.44000,0.00256,0.11932,-0.02633,-0.16703,0.00000
308.60000,123.48000,-0.00157,0.11441,-0.03499,-0.16909,-0.00000
308.70000,123.52000,-0.00595,0.11007,-0.04370,-0.16853,0.00000
308.80000,123.56000,-0.01059,0.10643,-0.05248,-0.16543,-0.00000
308.90000,123.60000,-0.01546,0.10364,-0.06138,-0.15994,0.00000
309.00000,123.64000,-0.02054,0.10183,-0.07043,-0.15230,0.00000
309.10000,123.68000,-0.02580,0.10111,-0.07965,-0.14280,0.00000
309.20000,123.72000,-0.03123,0.10161,-0.08903,-0.13179,0.00000
309.30000,123.76000,-0.03678,0.10343,-0.09853,-0.11967,0.00000
309.40000,123.80000,-0.04241,0.10667,-0.10809,-0.10685,0.00000
309.50000,123.84000,-0.04809,0.11139,-0.11760,-0.09373,0.00000
309.60000,123.88000,-0.05378,0.11766,-0.12693,-0.08071,-0.00000
309.70000,123.92000,-0.05943,0.12553,-0.13591,-0.06815,-0.00000
309.80000,123.96000,-0.06501,0.13501,-0.14433,-0.05638,0.00000
309.90000,124.00000,-0.07046,0.14612,-0.15197,-0.04565,0.00000
310.00000,124.04000,-0.07576,0.15884,-0.15859,-0.03614,0.00000
310.10000,124.08000,-0.08086,0.17315,-0.16395,-0.02797,0.00000
310.20000,124.12000,-0.08573,0.18898,-0.16781,-0.02119,0.00000
310.30000,124.16000,-0.09034,0.20629,-0.16994,-0.01577,0.00000
310.40000,124.20000,-0.09465,0.22497,-0.17013,-0.01162,-0.00000
310.50000,124.24000,-0.09863,0.24495,-0.16822,-0.00861,0.00000
310.60000,124.28000,-0.10226,0.26609,-0.16408,-0.00655,0.00000
310.70000,124.32000,-0.10552,0.28829,-0.15763,-0.00523,0.00000
310.80000,124.36000,-0.10839,0.31140,-0.14884,-0.00443,0.00000
310.90000,124.40000,-0.11085,0.33527,-0.13774,-0.00394,-0.00000
311.00000,124.44000,-0.11290,0.35975,-0.12442,-0.00355,0.00000
311.10000,124.48000,-0.11451,0.38469,-0.10901,-0.00306,0.00000
311.20000,124.52000,-0.11568,0.40992,-0.09169,-0.00234,0.00000
311.30000,124.56000,-0.11641,0.43528,-0.07269,-0.00125,0.00000
311.40000,124.60000,-0.11670,0.46058,-0.05227,0.00028,0.00000
311.50000,124.64000,-0.11655,0.48568,-0.03071,0.00229,0.00000
311.60000,124.68000,-0.11596,0.51041,-0.00830,0.00479,0.00000
311.70000,124.72000,-0.11493,0.53459,0.01466,0.00775,0.00000
311.80000,124.76000,-0.11348,0.55809,0.03787,0.01112,0.00000
311.90000,124.80000,-0.11161,0.58075,0.06105,0.01484,0.00000
312.00000,124.84000,-0.10934,0.60242,0.08394,0.01884,0.00000
312.10000,124.88000,-0.10668,0.62297,0.10631,0.02301,0.00000
312.20000,124.92000,-0.10364,0.64228,0.12795,0.02729,-0.00000
312.30000,124.96000,-0.10023,0.66022,0.14867,0.03159,0.00000
312.40000,125.00000,-0.09649,0.67669,0.16832,0.03585,-0.00000
312.50000,125.04000,-0.09241,0.69158,0.18678,0.04001,0.00000
312.60000,125.08000,-0.08802,0.70480,0.20392,0.04402,0.00000
312.70000,125.12000,-0.08333,0.71627,0.21967,0.04785,0.00000
312.80000,125.16000,-0.07837,0.72592,0.23391,0.05146,0.00000
312.90000,125.20000,-0.07314,0.73368,0.24657,0.05483,0.00000
313.00000,125.24000,-0.06768,0.73950,0.25756,0.05795,-0.00000
313.10000,125.28000,-0.06199,0.74332,0.26677,0.06078,0.00000
313.20000,125.32000,-0.05611,0.74510,0.27411,0.06332,0.00000
313.30000,125.36000,-0.05005,0.74482,0.27945,0.06554,0.00000
313.40000,125.40000,-0.04383,0.74244,0.28266,0.06742,0.00000
313.50000,125.44000,-0.03747,0.73796,0.28362,0.06893,0.00000
313.60000,125.48000,-0.03101,0.73136,0.28219,0.07005,0.00000
313.70000,125.52000,-0.02447,0.72265,0.27826,0.07075,0.00000
313.80000,125.56000,-0.01788,0.71184,0.27172,0.07101,0.00000
313.90000,125.60000,-0.01127,0.69896,0.26248,0.07082,0.00000
314.00000,125.64000,-0.00468,0.68404,0.25049,0.07019,0.00000
314.10000,125.68000,0.00187,0.66713,0.23575,0.06911,0.00000
314.20000,125.72000,0.00833,0.64829,0.21830,0.06762,-0.00000
314.30000,125.76000,0.01466,0.62760,0.19822,0.06573,-0.00000
314.40000,125.80000,0.02084,0.60515,0.17567,0.06352,-0.00000
